region,ym,confirmed,deaths,raw_deaths,days,dim,month,lat,south,season,epoch,cfr,temp_c,amplitude,date,cal_month,annual_t
Saudi Arabia,2020-11-01,10078.0,370.0,494.0,30,30,11,23.885942,False,cold,E2020,0.03671363365747172,21.28666666666667,23.245161290322585,2020-11-01,2020-11,27.958752304147463
Saudi Arabia,2020-12-01,5381.0,211.0,327.0,31,31,12,23.885942,False,cold,E2020,0.039212042371306446,16.361290322580643,23.245161290322585,2020-12-01,2020-12,27.958752304147463
Saudi Arabia,2021-01-01,5333.0,119.0,152.0,31,31,1,23.885942,False,cold,E2020,0.02231389461841365,15.416129032258064,23.245161290322585,2021-01-01,2021-01,27.958752304147463
Saudi Arabia,2021-02-01,9309.0,148.0,119.0,28,28,2,23.885942,False,cold,E2020,0.015898592759694918,16.83214285714286,23.245161290322585,2021-02-01,2021-02,27.958752304147463
Saudi Arabia,2021-03-01,12624.0,249.0,175.0,31,31,3,23.885942,False,cold,E2020,0.019724334600760455,23.94516129032258,23.245161290322585,2021-03-01,2021-03,27.958752304147463
Saudi Arabia,2021-04-01,27356.0,366.0,288.0,30,30,4,23.885942,False,transition,E2020,0.013379148998391578,27.063333333333333,23.245161290322585,2021-04-01,2021-04,27.958752304147463
Saudi Arabia,2021-05-01,33073.0,467.0,405.0,31,31,5,23.885942,False,warm,E2020,0.014120279381973211,32.38709677419355,23.245161290322585,2021-05-01,2021-05,27.958752304147463
Saudi Arabia,2021-06-01,37156.0,424.0,457.0,30,30,6,23.885942,False,warm,E2020,0.011411346754225428,34.56333333333334,23.245161290322585,2021-06-01,2021-06,27.958752304147463
Saudi Arabia,2021-07-01,38138.0,342.0,418.0,31,31,7,23.885942,False,warm,E2020,0.008967434055272956,36.25483870967742,23.245161290322585,2021-07-01,2021-07,27.958752304147463
Saudi Arabia,2021-08-01,17588.0,215.0,275.0,31,31,8,23.885942,False,warm,E2020,0.012224243802592677,35.229032258064514,23.245161290322585,2021-08-01,2021-08,27.958752304147463
Saudi Arabia,2021-09-01,3816.0,101.0,204.0,30,30,9,23.885942,False,warm,E2021,0.026467505241090147,31.33,23.245161290322585,2021-09-01,2021-09,27.958752304147463
Saudi Arabia,2021-10-01,1483.0,51.0,78.0,31,31,10,23.885942,False,transition,E2021,0.03438975050573163,28.219354838709677,23.245161290322585,2021-10-01,2021-10,27.958752304147463
Serbia,2020-03-01,900.0,129.0,16.0,31,31,3,44.0165,False,cold,E2019,0.14333333333333334,6.84516129032258,24.341935483870966,2020-03-01,2020-03,13.476694316436252
Serbia,2020-04-01,8109.0,107.0,163.0,30,30,4,44.0165,False,transition,E2019,0.013195215192995437,11.69,24.341935483870966,2020-04-01,2020-04,13.476694316436252
Serbia,2020-05-01,2403.0,24.0,64.0,31,31,5,44.0165,False,warm,E2019,0.009987515605493134,15.106451612903227,24.341935483870966,2020-05-01,2020-05,13.476694316436252
Serbia,2020-06-01,3152.0,230.0,34.0,30,30,6,44.0165,False,warm,E2019,0.07296954314720812,18.953333333333333,24.341935483870966,2020-06-01,2020-06,13.476694316436252
Serbia,2020-07-01,10988.0,201.0,296.0,31,31,7,44.0165,False,warm,E2019,0.018292682926829267,21.425806451612903,24.341935483870966,2020-07-01,2020-07,13.476694316436252
Serbia,2020-08-01,5854.0,51.0,140.0,31,31,8,44.0165,False,warm,E2019,0.008711991800478306,22.27741935483871,24.341935483870966,2020-08-01,2020-08,13.476694316436252
Serbia,2020-09-01,2145.0,37.0,36.0,30,30,9,44.0165,False,warm,E2020,0.01724941724941725,19.146666666666665,24.341935483870966,2020-09-01,2020-09,13.476694316436252
Serbia,2020-10-01,13403.0,388.0,71.0,31,31,10,44.0165,False,transition,E2020,0.028948742818771918,13.064516129032258,24.341935483870966,2020-10-01,2020-10,13.476694316436252
Serbia,2020-11-01,128484.0,1565.0,784.0,30,30,11,44.0165,False,cold,E2020,0.01218050496559883,5.833333333333333,24.341935483870966,2020-11-01,2020-11,13.476694316436252
Serbia,2020-12-01,162485.0,1097.0,1607.0,31,31,12,44.0165,False,cold,E2020,0.006751392436224882,4.251612903225807,24.341935483870966,2020-12-01,2020-12,13.476694316436252
Serbia,2021-01-01,57340.0,507.0,809.0,31,31,1,44.0165,False,cold,E2020,0.008841995116846878,2.02258064516129,24.341935483870966,2021-01-01,2021-01,13.476694316436252
Serbia,2021-02-01,63996.0,597.0,423.0,28,28,2,44.0165,False,cold,E2020,0.009328708044252766,5.335714285714286,24.341935483870966,2021-02-01,2021-02,13.476694316436252
Serbia,2021-03-01,141337.0,1161.0,865.0,31,31,3,44.0165,False,cold,E2020,0.008214409531828185,4.519354838709678,24.341935483870966,2021-03-01,2021-03,13.476694316436252
Serbia,2021-04-01,88961.0,657.0,1054.0,30,30,4,44.0165,False,transition,E2020,0.007385258708872427,8.54,24.341935483870966,2021-04-01,2021-04,13.476694316436252
Serbia,2021-05-01,22915.0,252.0,503.0,31,31,5,44.0165,False,warm,E2020,0.010997163430067642,15.745161290322581,24.341935483870966,2021-05-01,2021-05,13.476694316436252
Serbia,2021-06-01,4090.0,88.0,182.0,30,30,6,44.0165,False,warm,E2020,0.021515892420537898,21.36,24.341935483870966,2021-06-01,2021-06,13.476694316436252
Serbia,2021-07-01,5356.0,114.0,67.0,31,31,7,44.0165,False,warm,E2020,0.02128454070201643,24.299999999999997,24.341935483870966,2021-07-01,2021-07,13.476694316436252
Serbia,2021-08-01,41015.0,640.0,178.0,31,31,8,44.0165,False,warm,E2020,0.015604047299768378,21.967741935483872,24.341935483870966,2021-08-01,2021-08,13.476694316436252
Serbia,2021-09-01,179056.0,1485.0,942.0,30,30,9,44.0165,False,warm,E2021,0.008293494772585112,17.32,24.341935483870966,2021-09-01,2021-09,13.476694316436252
Serbia,2021-10-01,200760.0,1894.0,1721.0,31,31,10,44.0165,False,transition,E2021,0.009434150229129308,9.829032258064515,24.341935483870966,2021-10-01,2021-10,13.476694316436252
Singapore,2020-03-01,824.0,9.0,3.0,31,31,3,1.2833,False,cold,E2019,0.010922330097087379,27.761290322580646,2.5516129032258057,2020-03-01,2020-03,27.424103942652327
Singapore,2020-04-01,15243.0,12.0,12.0,30,30,4,1.2833,False,transition,E2019,0.000787246604999016,27.673333333333336,2.5516129032258057,2020-04-01,2020-04,27.424103942652327
Singapore,2020-05-01,18715.0,3.0,8.0,31,31,5,1.2833,False,warm,E2019,0.00016029922522041144,27.948387096774194,2.5516129032258057,2020-05-01,2020-05,27.424103942652327
Singapore,2020-06-01,9023.0,1.0,3.0,30,30,6,1.2833,False,warm,E2019,0.0001108278842956888,27.39,2.5516129032258057,2020-06-01,2020-06,27.424103942652327
Singapore,2020-09-01,953.0,1.0,0.0,30,30,9,1.2833,False,warm,E2020,0.001049317943336831,26.823333333333334,2.5516129032258057,2020-09-01,2020-09,27.424103942652327
Singapore,2021-04-01,764.0,2.0,0.0,30,30,4,1.2833,False,transition,E2020,0.002617801047120419,27.336666666666666,2.5516129032258057,2021-04-01,2021-04,27.424103942652327
Singapore,2021-05-01,906.0,3.0,3.0,31,31,5,1.2833,False,warm,E2020,0.0033112582781456954,27.541935483870965,2.5516129032258057,2021-05-01,2021-05,27.424103942652327
Singapore,2021-06-01,528.0,1.0,3.0,30,30,6,1.2833,False,warm,E2020,0.001893939393939394,27.55,2.5516129032258057,2021-06-01,2021-06,27.424103942652327
Singapore,2021-07-01,2402.0,11.0,1.0,31,31,7,1.2833,False,warm,E2020,0.004579517069109076,27.52258064516129,2.5516129032258057,2021-07-01,2021-07,27.424103942652327
Singapore,2021-08-01,2639.0,18.0,18.0,31,31,8,1.2833,False,warm,E2020,0.006820765441455097,26.896774193548385,2.5516129032258057,2021-08-01,2021-08,27.424103942652327
Singapore,2021-09-01,28901.0,215.0,40.0,30,30,9,1.2833,False,warm,E2021,0.007439188955399467,27.293333333333333,2.5516129032258057,2021-09-01,2021-09,27.424103942652327
Singapore,2021-10-01,101853.0,382.0,312.0,31,31,10,1.2833,False,transition,E2021,0.0037505031761460145,27.351612903225806,2.5516129032258057,2021-10-01,2021-10,27.424103942652327
Slovakia,2020-04-01,1033.0,14.0,23.0,30,30,4,48.669,False,transition,E2019,0.013552758954501452,5.833333333333333,21.69677419354839,2020-04-01,2020-04,7.075536730821361
Slovakia,2020-07-01,625.0,5.0,1.0,31,31,7,48.669,False,warm,E2019,0.008,15.312903225806451,21.69677419354839,2020-07-01,2020-07,7.075536730821361
Slovakia,2020-08-01,1625.0,6.0,4.0,31,31,8,48.669,False,warm,E2019,0.0036923076923076922,16.519354838709678,21.69677419354839,2020-08-01,2020-08,7.075536730821361
Slovakia,2020-09-01,6224.0,59.0,15.0,30,30,9,48.669,False,warm,E2020,0.009479434447300771,12.34,21.69677419354839,2020-09-01,2020-09,7.075536730821361
Slovakia,2020-10-01,49682.0,546.0,171.0,31,31,10,48.669,False,transition,E2020,0.010989895736886598,6.529032258064516,21.69677419354839,2020-10-01,2020-10,7.075536730821361
Slovakia,2020-11-01,61524.0,974.0,620.0,30,30,11,48.669,False,cold,E2020,0.015831220336779143,0.5266666666666667,21.69677419354839,2020-11-01,2020-11,7.075536730821361
Slovakia,2020-12-01,153256.0,2183.0,1299.0,31,31,12,48.669,False,cold,E2020,0.014244140523046405,-1.6225806451612903,21.69677419354839,2020-12-01,2020-12,7.075536730821361
Slovakia,2021-01-01,161413.0,2704.0,2504.0,31,31,1,48.669,False,cold,E2020,0.01675205838439283,-3.9935483870967743,21.69677419354839,2021-01-01,2021-01,7.075536730821361
Slovakia,2021-02-01,152655.0,2539.0,2547.0,28,28,2,48.669,False,cold,E2020,0.016632275392224297,-3.1607142857142856,21.69677419354839,2021-02-01,2021-02,7.075536730821361
Slovakia,2021-03-01,119205.0,2260.0,2530.0,31,31,3,48.669,False,cold,E2020,0.018958936286229605,-0.38387096774193546,21.69677419354839,2021-03-01,2021-03,7.075536730821361
Slovakia,2021-04-01,46202.0,976.0,1965.0,30,30,4,48.669,False,transition,E2020,0.021124626639539415,2.3666666666666667,21.69677419354839,2021-04-01,2021-04,7.075536730821361
Slovakia,2021-05-01,16930.0,216.0,659.0,31,31,5,48.669,False,warm,E2020,0.012758417011222682,7.558064516129033,21.69677419354839,2021-05-01,2021-05,7.075536730821361
Slovakia,2021-06-01,4003.0,38.0,167.0,30,30,6,48.669,False,warm,E2020,0.00949288033974519,15.68,21.69677419354839,2021-06-01,2021-06,7.075536730821361
Slovakia,2021-07-01,1433.0,13.0,30.0,31,31,7,48.669,False,warm,E2020,0.009071877180739707,17.393548387096775,21.69677419354839,2021-07-01,2021-07,7.075536730821361
Slovakia,2021-08-01,3323.0,33.0,8.0,31,31,8,48.669,False,warm,E2020,0.009930785434848028,13.86774193548387,21.69677419354839,2021-08-01,2021-08,7.075536730821361
Slovakia,2021-09-01,24605.0,303.0,89.0,30,30,9,48.669,False,warm,E2021,0.012314570209307051,11.043333333333333,21.69677419354839,2021-09-01,2021-09,7.075536730821361
Slovakia,2021-10-01,94554.0,978.0,397.0,31,31,10,48.669,False,transition,E2021,0.010343295894409544,4.474193548387096,21.69677419354839,2021-10-01,2021-10,7.075536730821361
Slovenia,2020-03-01,802.0,76.0,15.0,31,31,3,46.1512,False,cold,E2019,0.09476309226932668,6.699999999999999,21.470967741935485,2020-03-01,2020-03,12.480806024918927
Slovenia,2020-04-01,627.0,29.0,76.0,30,30,4,46.1512,False,transition,E2019,0.046251993620414676,12.020000000000001,21.470967741935485,2020-04-01,2020-04,12.480806024918927
Slovenia,2020-07-01,556.0,16.0,8.0,31,31,7,46.1512,False,warm,E2019,0.02877697841726619,20.864516129032257,21.470967741935485,2020-07-01,2020-07,12.480806024918927
Slovenia,2020-08-01,727.0,12.0,14.0,31,31,8,46.1512,False,warm,E2019,0.016506189821182942,21.79032258064516,21.470967741935485,2020-08-01,2020-08,12.480806024918927
Slovenia,2020-09-01,2807.0,58.0,17.0,30,30,9,46.1512,False,warm,E2020,0.020662629141432135,17.216666666666665,21.470967741935485,2020-09-01,2020-09,12.480806024918927
Slovenia,2020-10-01,28617.0,826.0,188.0,31,31,10,46.1512,False,transition,E2020,0.028863961980640878,11.974193548387097,21.470967741935485,2020-10-01,2020-10,12.480806024918927
Slovenia,2020-11-01,41507.0,1353.0,1097.0,30,30,11,46.1512,False,cold,E2020,0.03259691136434818,6.0600000000000005,21.470967741935485,2020-11-01,2020-11,12.480806024918927
Slovenia,2020-12-01,46338.0,905.0,1262.0,31,31,12,46.1512,False,cold,E2020,0.019530407009365962,2.990322580645161,21.470967741935485,2020-12-01,2020-12,12.480806024918927
Slovenia,2021-01-01,44321.0,492.0,806.0,31,31,1,46.1512,False,cold,E2020,0.011100832562442183,1.238709677419355,21.470967741935485,2021-01-01,2021-01,12.480806024918927
Slovenia,2021-02-01,23608.0,196.0,333.0,28,28,2,46.1512,False,cold,E2020,0.008302270416807861,5.632142857142857,21.470967741935485,2021-02-01,2021-02,12.480806024918927
Slovenia,2021-03-01,25521.0,204.0,211.0,31,31,3,46.1512,False,cold,E2020,0.00799341718584695,5.951612903225806,21.470967741935485,2021-03-01,2021-03,12.480806024918927
Slovenia,2021-04-01,24690.0,172.0,203.0,30,30,4,46.1512,False,transition,E2020,0.006966383151073309,8.106666666666666,21.470967741935485,2021-04-01,2021-04,12.480806024918927
Slovenia,2021-05-01,13430.0,67.0,125.0,31,31,5,46.1512,False,warm,E2020,0.004988830975428146,12.838709677419354,21.470967741935485,2021-05-01,2021-05,12.480806024918927
Slovenia,2021-06-01,3613.0,10.0,44.0,30,30,6,46.1512,False,warm,E2020,0.0027677830058123443,21.46333333333333,21.470967741935485,2021-06-01,2021-06,12.480806024918927
Slovenia,2021-07-01,1880.0,13.0,10.0,31,31,7,46.1512,False,warm,E2020,0.006914893617021276,22.287096774193547,21.470967741935485,2021-07-01,2021-07,12.480806024918927
Slovenia,2021-08-01,7983.0,68.0,21.0,31,31,8,46.1512,False,warm,E2020,0.008518100964549668,19.948387096774194,21.470967741935485,2021-08-01,2021-08,12.480806024918927
Slovenia,2021-09-01,26166.0,155.0,111.0,30,30,9,46.1512,False,warm,E2021,0.005923717801727433,17.326666666666664,21.470967741935485,2021-09-01,2021-09,12.480806024918927
Slovenia,2021-10-01,42486.0,402.0,184.0,31,31,10,46.1512,False,transition,E2021,0.009461940403897754,10.245161290322581,21.470967741935485,2021-10-01,2021-10,12.480806024918927
South Africa,2020-03-01,1353.0,58.0,5.0,31,31,3,-30.5595,True,warm,E2019,0.04286770140428677,22.806451612903224,18.693548387096772,2020-03-01,2020-03,17.16958717357911
South Africa,2020-04-01,4294.0,311.0,98.0,30,30,4,-30.5595,True,transition,E2019,0.07242664182580345,17.12,18.693548387096772,2020-04-01,2020-04,17.16958717357911
South Africa,2020-05-01,27036.0,1561.0,580.0,31,31,5,-30.5595,True,cold,E2019,0.05773783104009469,14.019354838709678,18.693548387096772,2020-05-01,2020-05,17.16958717357911
South Africa,2020-06-01,118526.0,3438.0,1974.0,30,30,6,-30.5595,True,cold,E2019,0.02900629397769266,10.24,18.693548387096772,2020-06-01,2020-06,17.16958717357911
South Africa,2020-07-01,341974.0,7475.0,5348.0,31,31,7,-30.5595,True,cold,E2019,0.02185838689491014,10.245161290322581,18.693548387096772,2020-07-01,2020-07,17.16958717357911
South Africa,2020-08-01,133858.0,3149.0,6144.0,31,31,8,-30.5595,True,cold,E2019,0.02352492940279998,10.503225806451614,18.693548387096772,2020-08-01,2020-08,17.16958717357911
South Africa,2020-09-01,47298.0,2749.0,2585.0,30,30,9,-30.5595,True,cold,E2020,0.05812085077593133,15.41,18.693548387096772,2020-09-01,2020-09,17.16958717357911
South Africa,2020-10-01,51113.0,2104.0,2542.0,31,31,10,-30.5595,True,transition,E2020,0.04116369612427367,21.519354838709678,18.693548387096772,2020-10-01,2020-10,17.16958717357911
South Africa,2020-11-01,64552.0,4062.0,2259.0,30,30,11,-30.5595,True,warm,E2020,0.06292601313669599,22.34,18.693548387096772,2020-11-01,2020-11,17.16958717357911
South Africa,2020-12-01,267157.0,14594.0,6934.0,31,31,12,-30.5595,True,warm,E2020,0.054627054503531634,24.56451612903226,18.693548387096772,2020-12-01,2020-12,17.16958717357911
South Africa,2021-01-01,396600.0,9552.0,15695.0,31,31,1,-30.5595,True,warm,E2020,0.024084720121028743,25.312903225806455,18.693548387096772,2021-01-01,2021-01,17.16958717357911
South Africa,2021-02-01,59632.0,3058.0,5829.0,28,28,2,-30.5595,True,warm,E2020,0.051281191306680976,25.25357142857143,18.693548387096772,2021-02-01,2021-02,17.16958717357911
South Africa,2021-03-01,34764.0,1829.0,2853.0,31,31,3,-30.5595,True,warm,E2020,0.052611897365090324,21.470967741935485,18.693548387096772,2021-03-01,2021-03,17.16958717357911
South Africa,2021-04-01,33053.0,1779.0,1504.0,30,30,4,-30.5595,True,transition,E2020,0.05382264847366351,21.13,18.693548387096772,2021-04-01,2021-04,17.16958717357911
South Africa,2021-05-01,84407.0,3076.0,2156.0,31,31,5,-30.5595,True,cold,E2020,0.03644247515016527,14.141935483870967,18.693548387096772,2021-05-01,2021-05,17.16958717357911
South Africa,2021-06-01,308355.0,9397.0,4141.0,30,30,6,-30.5595,True,cold,E2020,0.030474615297303432,11.853333333333333,18.693548387096772,2021-06-01,2021-06,17.16958717357911
South Africa,2021-07-01,473482.0,11059.0,11366.0,31,31,7,-30.5595,True,cold,E2020,0.023356748514199062,8.670967741935485,18.693548387096772,2021-07-01,2021-07,17.16958717357911
South Africa,2021-08-01,330205.0,7125.0,10248.0,31,31,8,-30.5595,True,cold,E2020,0.021577504883330052,11.416129032258064,18.693548387096772,2021-08-01,2021-08,17.16958717357911
South Africa,2021-09-01,125013.0,2459.0,5365.0,30,30,9,-30.5595,True,cold,E2021,0.019669954324750227,17.290000000000003,18.693548387096772,2021-09-01,2021-09,17.16958717357911
South Africa,2021-10-01,19444.0,739.0,1551.0,31,31,10,-30.5595,True,transition,E2021,0.0380065830076116,18.083870967741937,18.693548387096772,2021-10-01,2021-10,17.16958717357911
Spain,2020-03-01,95878.0,19907.0,8464.0,31,31,3,40.463667,False,cold,E2019,0.20762844448152862,10.725806451612904,26.038709677419355,2020-03-01,2020-03,16.71821658986175
Spain,2020-04-01,117512.0,5552.0,16079.0,30,30,4,40.463667,False,transition,E2019,0.04724623868200695,12.95,26.038709677419355,2020-04-01,2020-04,16.71821658986175
Spain,2020-05-01,26044.0,1489.0,2584.0,31,31,5,40.463667,False,warm,E2019,0.057172477346029794,18.82903225806452,26.038709677419355,2020-05-01,2020-05,16.71821658986175
Spain,2020-06-01,9792.0,101.0,1228.0,30,30,6,40.463667,False,warm,E2019,0.01031454248366013,22.096666666666668,26.038709677419355,2020-06-01,2020-06,16.71821658986175
Spain,2020-07-01,39251.0,414.0,90.0,31,31,7,40.463667,False,warm,E2019,0.010547501974471988,28.54516129032258,26.038709677419355,2020-07-01,2020-07,16.71821658986175
Spain,2020-08-01,174336.0,1825.0,649.0,31,31,8,40.463667,False,warm,E2019,0.010468291116005874,25.493548387096773,26.038709677419355,2020-08-01,2020-08,16.71821658986175
Spain,2020-09-01,306330.0,3703.0,2697.0,30,30,9,40.463667,False,warm,E2020,0.01208827081905135,20.5,26.038709677419355,2020-09-01,2020-09,16.71821658986175
Spain,2020-10-01,416490.0,8253.0,4087.0,31,31,10,40.463667,False,transition,E2020,0.019815601815169632,13.399999999999999,26.038709677419355,2020-10-01,2020-10,16.71821658986175
Spain,2020-11-01,462509.0,6641.0,9191.0,30,30,11,40.463667,False,cold,E2020,0.014358639507555528,10.496666666666666,26.038709677419355,2020-11-01,2020-11,16.71821658986175
Spain,2020-12-01,280078.0,5781.0,5768.0,31,31,12,40.463667,False,cold,E2020,0.02064067866808532,6.532258064516129,26.038709677419355,2020-12-01,2020-12,16.71821658986175
Spain,2021-01-01,814854.0,12060.0,7482.0,31,31,1,40.463667,False,cold,E2020,0.01480019733596448,3.696774193548387,26.038709677419355,2021-01-01,2021-01,16.71821658986175
Spain,2021-02-01,387065.0,5809.0,10823.0,28,28,2,40.463667,False,cold,E2020,0.015007815224833038,9.271428571428572,26.038709677419355,2021-02-01,2021-02,16.71821658986175
Spain,2021-03-01,154169.0,4454.0,6317.0,31,31,3,40.463667,False,cold,E2020,0.02889037355110301,10.399999999999999,26.038709677419355,2021-03-01,2021-03,16.71821658986175
Spain,2021-04-01,239724.0,2256.0,2757.0,30,30,4,40.463667,False,transition,E2020,0.009410822445812685,12.636666666666667,26.038709677419355,2021-04-01,2021-04,16.71821658986175
Spain,2021-05-01,154313.0,1069.0,1737.0,31,31,5,40.463667,False,warm,E2020,0.006927478566290592,17.61935483870968,26.038709677419355,2021-05-01,2021-05,16.71821658986175
Spain,2021-06-01,130570.0,477.0,922.0,30,30,6,40.463667,False,warm,E2020,0.0036532128360266523,22.296666666666667,26.038709677419355,2021-06-01,2021-06,16.71821658986175
Spain,2021-07-01,638084.0,1970.0,611.0,31,31,7,40.463667,False,warm,E2020,0.0030873678073733237,26.0,26.038709677419355,2021-07-01,2021-07,16.71821658986175
Spain,2021-08-01,408021.0,2847.0,2854.0,31,31,8,40.463667,False,warm,E2020,0.006977582036218724,26.774193548387096,26.038709677419355,2021-08-01,2021-08,16.71821658986175
Spain,2021-09-01,104026.0,1119.0,2075.0,30,30,9,40.463667,False,warm,E2021,0.010756926153077115,20.103333333333335,26.038709677419355,2021-09-01,2021-09,16.71821658986175
Spain,2021-10-01,52057.0,708.0,953.0,31,31,10,40.463667,False,transition,E2021,0.01360047640086828,15.996774193548386,26.038709677419355,2021-10-01,2021-10,16.71821658986175
Sri Lanka,2020-04-01,520.0,2.0,5.0,30,30,4,7.873054,False,transition,E2019,0.0038461538461538464,27.573333333333334,4.543225806451613,2020-04-01,2020-04,26.23241423451101
Sri Lanka,2020-05-01,970.0,2.0,3.0,31,31,5,7.873054,False,warm,E2019,0.002061855670103093,27.783870967741933,4.543225806451613,2020-05-01,2020-05,26.23241423451101
Sri Lanka,2020-10-01,7283.0,70.0,7.0,31,31,10,7.873054,False,transition,E2020,0.009611423863792393,26.96451612903226,4.543225806451613,2020-10-01,2020-10,26.23241423451101
Sri Lanka,2020-11-01,13324.0,98.0,98.0,30,30,11,7.873054,False,cold,E2020,0.007355148604022816,25.30666666666667,4.543225806451613,2020-11-01,2020-11,26.23241423451101
Sri Lanka,2020-12-01,19312.0,95.0,86.0,31,31,12,7.873054,False,cold,E2020,0.004919221209610605,24.10967741935484,4.543225806451613,2020-12-01,2020-12,26.23241423451101
Sri Lanka,2021-01-01,20858.0,169.0,112.0,31,31,1,7.873054,False,cold,E2020,0.008102406750407517,23.967741935483872,4.543225806451613,2021-01-01,2021-01,26.23241423451101
Sri Lanka,2021-02-01,18937.0,101.0,148.0,28,28,2,7.873054,False,cold,E2020,0.005333474151132703,24.34642857142857,4.543225806451613,2021-02-01,2021-02,26.23241423451101
Sri Lanka,2021-03-01,9612.0,84.0,104.0,31,31,3,7.873054,False,cold,E2020,0.008739076154806492,25.729032258064517,4.543225806451613,2021-03-01,2021-03,26.23241423451101
Sri Lanka,2021-04-01,15440.0,503.0,110.0,30,30,4,7.873054,False,transition,E2020,0.032577720207253885,27.113333333333333,4.543225806451613,2021-04-01,2021-04,26.23241423451101
Sri Lanka,2021-05-01,78218.0,1500.0,763.0,31,31,5,7.873054,False,warm,E2020,0.01917717149505229,26.551612903225806,4.543225806451613,2021-05-01,2021-05,26.23241423451101
Sri Lanka,2021-06-01,72725.0,1284.0,1636.0,30,30,6,7.873054,False,warm,E2020,0.01765555173599175,26.863333333333333,4.543225806451613,2021-06-01,2021-06,26.23241423451101
Sri Lanka,2021-07-01,49723.0,3266.0,1359.0,31,31,7,7.873054,False,warm,E2020,0.06568388874363977,27.16774193548387,4.543225806451613,2021-07-01,2021-07,26.23241423451101
Sri Lanka,2021-08-01,131490.0,5101.0,4749.0,31,31,8,7.873054,False,warm,E2020,0.0387938246254468,27.067741935483873,4.543225806451613,2021-08-01,2021-08,26.23241423451101
Sri Lanka,2021-09-01,77075.0,1278.0,3721.0,30,30,9,7.873054,False,warm,E2021,0.01658125202724619,27.076666666666664,4.543225806451613,2021-09-01,2021-09,26.23241423451101
Sri Lanka,2021-10-01,23696.0,565.0,837.0,31,31,10,7.873054,False,transition,E2021,0.023843686698176908,25.864516129032257,4.543225806451613,2021-10-01,2021-10,26.23241423451101
Sweden,2020-03-01,4820.0,1716.0,373.0,31,31,3,60.128161,False,cold,E2019,0.35601659751037346,2.629032258064516,21.848387096774196,2020-03-01,2020-03,9.046550307219663
Sweden,2020-04-01,16767.0,2106.0,2213.0,30,30,4,60.128161,False,transition,E2019,0.12560386473429952,5.373333333333333,21.848387096774196,2020-04-01,2020-04,9.046550307219663
Sweden,2020-05-01,17060.0,1182.0,1809.0,31,31,5,60.128161,False,warm,E2019,0.06928487690504104,7.664516129032258,21.848387096774196,2020-05-01,2020-05,9.046550307219663
Sweden,2020-06-01,29263.0,593.0,938.0,30,30,6,60.128161,False,warm,E2019,0.020264497830024264,16.596666666666668,21.848387096774196,2020-06-01,2020-06,9.046550307219663
Sweden,2020-07-01,9152.0,164.0,410.0,31,31,7,60.128161,False,warm,E2019,0.01791958041958042,15.629032258064516,21.848387096774196,2020-07-01,2020-07,9.046550307219663
Sweden,2020-08-01,7303.0,55.0,70.0,31,31,8,60.128161,False,warm,E2019,0.007531151581541832,17.848387096774193,21.848387096774196,2020-08-01,2020-08,9.046550307219663
Sweden,2020-09-01,8484.0,62.0,79.0,30,30,9,60.128161,False,warm,E2020,0.007307873644507308,13.386666666666667,21.848387096774196,2020-09-01,2020-09,9.046550307219663
Sweden,2020-10-01,31492.0,479.0,46.0,31,31,10,60.128161,False,transition,E2020,0.015210212117363139,8.73225806451613,21.848387096774196,2020-10-01,2020-10,9.046550307219663
Sweden,2020-11-01,118774.0,1587.0,743.0,30,30,11,60.128161,False,cold,E2020,0.013361510094801892,6.03,21.848387096774196,2020-11-01,2020-11,9.046550307219663
Sweden,2020-12-01,194250.0,2928.0,2046.0,31,31,12,60.128161,False,cold,E2020,0.015073359073359074,3.1967741935483875,21.848387096774196,2020-12-01,2020-12,9.046550307219663
Sweden,2021-01-01,129578.0,1728.0,2864.0,31,31,1,60.128161,False,cold,E2020,0.013335597092098967,-0.9838709677419355,21.848387096774196,2021-01-01,2021-01,9.046550307219663
Sweden,2021-02-01,90352.0,613.0,1235.0,28,28,2,60.128161,False,cold,E2020,0.00678457588099876,-2.1107142857142858,21.848387096774196,2021-02-01,2021-02,9.046550307219663
Sweden,2021-03-01,147577.0,601.0,639.0,31,31,3,60.128161,False,cold,E2020,0.004072450314073332,2.4129032258064513,21.848387096774196,2021-03-01,2021-03,9.046550307219663
Sweden,2021-04-01,168718.0,503.0,583.0,30,30,4,60.128161,False,transition,E2020,0.0029813060847093966,3.893333333333333,21.848387096774196,2021-04-01,2021-04,9.046550307219663
Sweden,2021-05-01,94869.0,208.0,403.0,31,31,5,60.128161,False,warm,E2020,0.002192497022209573,8.458064516129031,21.848387096774196,2021-05-01,2021-05,9.046550307219663
Sweden,2021-06-01,21517.0,77.0,178.0,30,30,6,60.128161,False,warm,E2020,0.003578565785193103,16.806666666666665,21.848387096774196,2021-06-01,2021-06,9.046550307219663
Sweden,2021-07-01,10050.0,17.0,26.0,31,31,7,60.128161,False,warm,E2020,0.001691542288557214,19.34193548387097,21.848387096774196,2021-07-01,2021-07,9.046550307219663
Sweden,2021-08-01,26773.0,122.0,37.0,31,31,8,60.128161,False,warm,E2020,0.004556829641803309,15.258064516129032,21.848387096774196,2021-08-01,2021-08,9.046550307219663
Sweden,2021-09-01,26073.0,196.0,172.0,30,30,9,60.128161,False,warm,E2021,0.007517355118321635,11.906666666666666,21.848387096774196,2021-09-01,2021-09,9.046550307219663
