region,ym,confirmed,deaths,raw_deaths,days,dim,month,lat,south,season,epoch,pop,deaths_pm,cases_pm,cfr,temp_c,amplitude,date,cal_month,annual_t
Missouri,2020-05-01,5469.0,231.0,378.0,31,31,5,38.442382193754945,False,warm,E2019,6626371,34.8607103345104,825.3386355819799,0.042238069116840374,16.822580645161292,30.75311059907834,2020-05-01,2020-05,15.564059523809524
Missouri,2020-06-01,8654.0,176.0,207.0,30,30,6,38.442382193754945,False,warm,E2019,6626371,26.56054120724602,1305.9938841335627,0.020337416223711578,24.236666666666668,30.75311059907834,2020-06-01,2020-06,15.564059523809524
Missouri,2020-07-01,29366.0,305.0,249.0,31,31,7,38.442382193754945,False,warm,E2019,6626371,46.028210614829746,4431.686665295378,0.010386160866307975,26.46451612903226,30.75311059907834,2020-07-01,2020-07,15.564059523809524
Missouri,2020-08-01,35596.0,401.0,292.0,31,31,8,38.442382193754945,False,warm,E2019,6626371,60.51577854605485,5371.869459165507,0.011265310709068435,24.01290322580645,30.75311059907834,2020-08-01,2020-08,15.564059523809524
Missouri,2020-09-01,43309.0,803.0,528.0,30,30,9,38.442382193754945,False,warm,E2020,6626371,121.18246925805995,6535.854995139874,0.018541180816920272,20.78666666666667,30.75311059907834,2020-09-01,2020-09,15.564059523809524
Missouri,2020-10-01,62667.0,927.0,957.0,31,31,10,38.442382193754945,False,transition,E2020,6626371,139.89557783589237,9457.212703605035,0.014792474508114318,12.864516129032259,30.75311059907834,2020-10-01,2020-10,15.564059523809524
Missouri,2020-11-01,128806.0,1520.0,835.0,30,30,11,38.442382193754945,False,cold,E2020,6626371,229.38649224439743,19438.39244738938,0.011800692514323866,10.319999999999999,30.75311059907834,2020-11-01,2020-11,15.564059523809524
Missouri,2020-12-01,118798.0,1661.0,1834.0,31,31,12,38.442382193754945,False,cold,E2020,6626371,250.6651076433843,17928.06349055916,0.013981716863920269,3.0290322580645164,30.75311059907834,2020-12-01,2020-12,15.564059523809524
Missouri,2021-01-01,91991.0,1281.0,1347.0,31,31,1,38.442382193754945,False,cold,E2020,6626371,193.31848458228492,13882.561057930503,0.013925275298670521,1.3096774193548388,30.75311059907834,2021-01-01,2021-01,15.564059523809524
Missouri,2021-02-01,30173.0,659.0,1210.0,28,28,2,38.442382193754945,False,cold,E2020,6626371,99.4511173612223,4553.472783217239,0.021840718523182978,-3.5821428571428577,30.75311059907834,2021-02-01,2021-02,15.564059523809524
Missouri,2021-03-01,18760.0,338.0,572.0,31,31,3,38.442382193754945,False,cold,E2020,6626371,51.00831209118837,2831.112233226905,0.018017057569296377,9.616129032258065,30.75311059907834,2021-03-01,2021-03,15.564059523809524
Missouri,2021-04-01,9957.0,361.0,285.0,30,30,4,38.442382193754945,False,transition,E2020,6626371,54.47929190804439,1502.6324363667534,0.03625590037159787,12.266666666666667,30.75311059907834,2021-04-01,2021-04,15.564059523809524
Missouri,2021-05-01,14852.0,232.0,360.0,31,31,5,38.442382193754945,False,warm,E2020,6626371,35.01162250046066,2241.347488693283,0.015620791812550498,16.758064516129032,30.75311059907834,2021-05-01,2021-05,15.564059523809524
Missouri,2021-06-01,19307.0,297.0,228.0,30,30,6,38.442382193754945,False,warm,E2020,6626371,44.820913287227654,2913.661188001698,0.015383021701973377,24.48,30.75311059907834,2021-06-01,2021-06,15.564059523809524
Missouri,2021-07-01,60751.0,712.0,373.0,31,31,7,38.442382193754945,False,warm,E2020,6626371,107.44946215658616,9168.064993644333,0.011719971687708844,25.212903225806453,30.75311059907834,2021-07-01,2021-07,15.564059523809524
Missouri,2021-08-01,77252.0,1089.0,949.0,31,31,8,38.442382193754945,False,warm,E2020,6626371,164.34334871983472,11658.266643989598,0.014096722414953659,25.66774193548387,30.75311059907834,2021-08-01,2021-08,15.564059523809524
Missouri,2021-09-01,61809.0,691.0,928.0,30,30,9,38.442382193754945,False,warm,E2021,6626371,104.28030667163067,9327.73006521971,0.011179601676131308,22.923333333333336,30.75311059907834,2021-09-01,2021-09,15.564059523809524
Missouri,2021-10-01,34685.0,495.0,578.0,31,31,10,38.442382193754945,False,transition,E2021,6626371,74.70152214537943,5234.388475984819,0.014271298832348277,16.438709677419357,30.75311059907834,2021-10-01,2021-10,15.564059523809524
Montana,2020-07-01,2998.0,49.0,38.0,31,31,7,46.80225530131097,False,warm,E2019,1068778,45.84675208509157,2805.0727092062148,0.016344229486324215,15.03225806451613,33.3139400921659,2020-07-01,2020-07,5.700492991551459
Montana,2020-08-01,3456.0,71.0,44.0,31,31,8,46.80225530131097,False,warm,E2019,1068778,66.43100812329595,3233.5994940015607,0.020543981481481483,16.990322580645163,33.3139400921659,2020-08-01,2020-08,5.700492991551459
Montana,2020-09-01,5650.0,115.0,76.0,30,30,9,46.80225530131097,False,warm,E2020,1068778,107.59952019970471,5286.411209811579,0.020353982300884955,11.473333333333333,33.3139400921659,2020-09-01,2020-09,5.700492991551459
Montana,2020-10-01,19730.0,325.0,195.0,31,31,10,46.80225530131097,False,transition,E2020,1068778,304.0856005643829,18460.33507426238,0.016472377090724785,1.8225806451612903,33.3139400921659,2020-10-01,2020-10,5.700492991551459
Montana,2020-11-01,29397.0,281.0,306.0,30,30,11,46.80225530131097,False,cold,E2020,1068778,262.9170884879741,27505.244307049732,0.009558798516855462,-2.57,33.3139400921659,2020-11-01,2020-11,5.700492991551459
Montana,2020-12-01,19357.0,219.0,280.0,31,31,12,46.80225530131097,False,cold,E2020,1068778,204.90691238030723,18111.338369614645,0.011313736632742677,-4.461290322580646,33.3139400921659,2020-12-01,2020-12,5.700492991551459
Montana,2021-01-01,12394.0,241.0,272.0,31,31,1,46.80225530131097,False,cold,E2020,1068778,225.49116841851162,11596.421333522958,0.019444892690011296,-5.699999999999999,33.3139400921659,2021-01-01,2021-01,5.700492991551459
Montana,2021-02-01,6005.0,73.0,124.0,28,28,2,46.80225530131097,False,cold,E2020,1068778,68.30230412676907,5618.566250428059,0.01215653621981682,-13.110714285714286,33.3139400921659,2021-02-01,2021-02,5.700492991551459
Montana,2021-03-01,4598.0,143.0,80.0,31,31,3,46.80225530131097,False,cold,E2020,1068778,133.79766424832846,4302.109511984715,0.03110047846889952,-2.106451612903226,33.3139400921659,2021-03-01,2021-03,5.700492991551459
Montana,2021-04-01,4265.0,46.0,134.0,30,30,4,46.80225530131097,False,transition,E2020,1068778,43.03980807988189,3990.53872740644,0.01078546307151231,0.5833333333333334,33.3139400921659,2021-04-01,2021-04,5.700492991551459
Montana,2021-05-01,3012.0,49.0,42.0,31,31,5,46.80225530131097,False,warm,E2020,1068778,45.84675208509157,2818.171781230527,0.016268260292164674,5.541935483870968,33.3139400921659,2021-05-01,2021-05,5.700492991551459
Montana,2021-06-01,1926.0,42.0,52.0,30,30,6,46.80225530131097,False,warm,E2020,1068778,39.29721607293563,1802.0580513446198,0.021806853582554516,15.419999999999998,33.3139400921659,2021-06-01,2021-06,5.700492991551459
Montana,2021-07-01,2611.0,61.0,39.0,31,31,7,46.80225530131097,False,warm,E2020,1068778,57.07452810593033,2442.9769325341654,0.023362696284948296,20.203225806451613,33.3139400921659,2021-07-01,2021-07,5.700492991551459
Montana,2021-08-01,10861.0,146.0,96.0,31,31,8,46.80225530131097,False,warm,E2020,1068778,136.60460825353815,10162.072946860808,0.013442592763097321,15.3,33.3139400921659,2021-08-01,2021-08,5.700492991551459
Montana,2021-09-01,23806.0,338.0,209.0,30,30,9,46.80225530131097,False,warm,E2021,1068778,316.24902458695817,22274.03632934061,0.014198101318995212,11.770000000000001,33.3139400921659,2021-09-01,2021-09,5.700492991551459
Montana,2021-10-01,24814.0,308.0,337.0,31,31,10,46.80225530131097,False,transition,E2021,1068778,288.1795845348613,23217.169515091067,0.012412347868138954,5.019354838709678,33.3139400921659,2021-10-01,2021-10,5.700492991551459
Nebraska,2020-04-01,4109.0,105.0,67.0,30,30,4,41.06418080842873,False,transition,E2019,1934408,54.28017253857511,2124.1640853429058,0.02555366269165247,9.326666666666666,35.306221198156685,2020-04-01,2020-04,14.042004204058532
Nebraska,2020-05-01,9820.0,106.0,100.0,31,31,5,41.06418080842873,False,warm,E2019,1934408,54.79712656275201,5076.488517417215,0.010794297352342158,15.035483870967743,35.306221198156685,2020-05-01,2020-05,14.042004204058532
Nebraska,2020-06-01,5076.0,66.0,104.0,30,30,6,41.06418080842873,False,warm,E2019,1934408,34.11896559567578,2624.0586267219737,0.013002364066193853,25.096666666666668,35.306221198156685,2020-06-01,2020-06,14.042004204058532
Nebraska,2020-07-01,7034.0,66.0,54.0,31,31,7,41.06418080842873,False,warm,E2019,1934408,34.11896559567578,3636.2546060603554,0.009382996872334376,25.44193548387097,35.306221198156685,2020-07-01,2020-07,14.042004204058532
Nebraska,2020-08-01,8076.0,76.0,69.0,31,31,8,41.06418080842873,False,warm,E2019,1934408,39.28850583744484,4174.9206992526915,0.009410599306587419,24.016129032258064,35.306221198156685,2020-08-01,2020-08,14.042004204058532
Nebraska,2020-09-01,11277.0,124.0,81.0,30,30,9,41.06418080842873,False,warm,E2020,1934408,64.10229899793632,5829.690530642967,0.010995832224882504,18.613333333333333,35.306221198156685,2020-09-01,2020-09,14.042004204058532
Nebraska,2020-10-01,25168.0,329.0,174.0,31,31,10,41.06418080842873,False,transition,E2020,1934408,170.077873954202,13010.698880484366,0.013072155117609664,10.048387096774194,35.306221198156685,2020-10-01,2020-10,14.042004204058532
Nebraska,2020-11-01,57675.0,606.0,366.0,30,30,11,41.06418080842873,False,cold,E2020,1934408,313.2741386512049,29815.32334440304,0.010507152145643694,7.21,35.306221198156685,2020-11-01,2020-11,14.042004204058532
Nebraska,2020-12-01,38391.0,357.0,633.0,31,31,12,41.06418080842873,False,cold,E2020,1934408,184.55258663115538,19846.38194217559,0.009299054465890444,-0.7709677419354838,35.306221198156685,2020-12-01,2020-12,14.042004204058532
Nebraska,2021-01-01,23915.0,179.0,269.0,31,31,1,41.06418080842873,False,cold,E2020,1934408,92.53477032766614,12362.955488190702,0.0074848421492786955,-1.9,35.306221198156685,2021-01-01,2021-01,14.042004204058532
Nebraska,2021-02-01,10169.0,88.0,162.0,28,28,2,41.06418080842873,False,cold,E2020,1934408,45.49195412756771,5256.905471854955,0.008653751597993904,-9.864285714285714,35.306221198156685,2021-02-01,2021-02,14.042004204058532
Nebraska,2021-03-01,8464.0,94.0,98.0,31,31,3,41.06418080842873,False,cold,E2020,1934408,48.59367827262915,4375.498860633331,0.01110586011342155,7.551612903225807,35.306221198156685,2021-03-01,2021-03,14.042004204058532
Nebraska,2021-04-01,10480.0,7.0,56.0,30,30,4,41.06418080842873,False,transition,E2020,1934408,3.6186781692383407,5417.678173373973,0.0006679389312977099,10.333333333333334,35.306221198156685,2021-04-01,2021-04,14.042004204058532
Nebraska,2021-05-01,3542.0,21.0,13.0,31,31,5,41.06418080842873,False,warm,E2020,1934408,10.856034507715021,1831.0511536346003,0.005928853754940711,16.10322580645161,35.306221198156685,2021-05-01,2021-05,14.042004204058532
Nebraska,2021-06-01,1120.0,23.0,12.0,30,30,6,41.06418080842873,False,warm,E2020,1934408,11.889942556068833,578.9885070781345,0.020535714285714286,24.736666666666668,35.306221198156685,2021-06-01,2021-06,14.042004204058532
Nebraska,2021-07-01,3962.0,22.0,19.0,31,31,7,41.06418080842873,False,warm,E2020,1934408,11.372988531891927,2048.171843788901,0.005552751135790005,25.287096774193547,35.306221198156685,2021-07-01,2021-07,14.042004204058532
Nebraska,2021-08-01,15804.0,77.0,42.0,31,31,8,41.06418080842873,False,warm,E2020,1934408,39.80545986162175,8169.941398091819,0.0048721842571500884,25.225806451612904,35.306221198156685,2021-08-01,2021-08,14.042004204058532
Nebraska,2021-09-01,22195.0,549.0,510.0,30,30,9,41.06418080842873,False,warm,E2021,1934408,283.8077592731213,11473.794566606424,0.02473530074341068,21.416666666666668,35.306221198156685,2021-09-01,2021-09,14.042004204058532
Nebraska,2021-10-01,18317.0,180.0,143.0,31,31,10,41.06418080842873,False,transition,E2021,1934408,93.05172435184305,9469.046860848384,0.009826936725446307,13.890322580645162,35.306221198156685,2021-10-01,2021-10,14.042004204058532
Nevada,2020-03-01,1114.0,161.0,26.0,31,31,3,36.67590885162251,False,cold,E2019,3080156,52.27007982712564,361.66999333799976,0.144524236983842,13.780645161290321,28.825806451612902,2020-03-01,2020-03,24.085216205837174
Nevada,2020-04-01,3939.0,217.0,217.0,30,30,4,36.67590885162251,False,transition,E2019,3080156,70.45097715829978,1278.8313319195522,0.05509012439705509,20.616666666666667,28.825806451612902,2020-04-01,2020-04,24.085216205837174
Nevada,2020-05-01,3575.0,107.0,174.0,31,31,5,36.67590885162251,False,warm,E2019,3080156,34.73850025777915,1160.6554992669203,0.02993006993006993,28.038709677419355,28.825806451612902,2020-05-01,2020-05,24.085216205837174
Nevada,2020-06-01,9828.0,189.0,90.0,30,30,6,36.67590885162251,False,warm,E2019,3080156,61.36052849271271,3190.7474816210606,0.019230769230769232,31.58,28.825806451612902,2020-06-01,2020-06,24.085216205837174
Nevada,2020-07-01,29632.0,509.0,323.0,31,31,7,36.67590885162251,False,warm,E2019,3080156,165.25137038513634,9620.291959238428,0.017177375809935204,35.690322580645166,28.825806451612902,2020-07-01,2020-07,24.085216205837174
Nevada,2020-08-01,21140.0,346.0,475.0,31,31,8,36.67590885162251,False,warm,E2019,3080156,112.33197279618305,6863.288742518236,0.016367076631977295,35.97741935483871,28.825806451612902,2020-08-01,2020-08,24.085216205837174
Nevada,2020-09-01,10752.0,201.0,295.0,30,30,9,36.67590885162251,False,warm,E2020,3080156,65.2564350636786,3490.732287585434,0.018694196428571428,30.876666666666665,28.825806451612902,2020-09-01,2020-09,24.085216205837174
Nevada,2020-10-01,20781.0,279.0,177.0,31,31,10,36.67590885162251,False,transition,E2020,3080156,90.57982777495685,6746.736204270173,0.013425725422260719,23.799999999999997,28.825806451612902,2020-10-01,2020-10,24.085216205837174
Nevada,2020-11-01,51410.0,774.0,367.0,30,30,11,36.67590885162251,False,cold,E2020,3080156,251.28597382729964,16690.713067779685,0.015055436685469752,14.94,28.825806451612902,2020-11-01,2020-11,24.085216205837174
Nevada,2020-12-01,72560.0,1125.0,978.0,31,31,12,36.67590885162251,False,cold,E2020,3080156,365.24124102805183,23557.24839910706,0.015504410143329659,8.693548387096774,28.825806451612902,2020-12-01,2020-12,24.085216205837174
Nevada,2021-01-01,53577.0,962.0,1148.0,31,31,1,36.67590885162251,False,cold,E2020,3080156,312.32184343909853,17394.248862719942,0.017955465964872987,8.97741935483871,28.825806451612902,2021-01-01,2021-01,24.085216205837174
Nevada,2021-02-01,15446.0,300.0,687.0,28,28,2,36.67590885162251,False,cold,E2020,3080156,97.39766427414715,5014.681074594923,0.019422504208209245,10.953571428571427,28.825806451612902,2021-02-01,2021-02,24.085216205837174
Nevada,2021-03-01,10008.0,216.0,292.0,31,31,3,36.67590885162251,False,cold,E2020,3080156,70.12631827738595,3249.186080185549,0.02158273381294964,14.14516129032258,28.825806451612902,2021-03-01,2021-03,24.085216205837174
Nevada,2021-04-01,11676.0,164.0,215.0,30,30,4,36.67590885162251,False,transition,E2020,3080156,53.24405646986711,3790.717093549807,0.014045906132237067,22.146666666666665,28.825806451612902,2021-04-01,2021-04,24.085216205837174
Nevada,2021-05-01,8310.0,94.0,122.0,31,31,5,36.67590885162251,False,warm,E2020,3080156,30.51793480589944,2697.9153003938764,0.01131167268351384,26.980645161290322,28.825806451612902,2021-05-01,2021-05,24.085216205837174
Nevada,2021-06-01,9964.0,143.0,95.0,30,30,6,36.67590885162251,False,warm,E2020,3080156,46.42621997067681,3234.9010894253406,0.014351665997591329,34.38666666666666,28.825806451612902,2021-06-01,2021-06,24.085216205837174
Nevada,2021-07-01,22689.0,491.0,231.0,31,31,7,36.67590885162251,False,warm,E2020,3080156,159.4075105286875,7366.18534905375,0.02164044250517872,35.561290322580646,28.825806451612902,2021-07-01,2021-07,24.085216205837174
Nevada,2021-08-01,34199.0,638.0,598.0,31,31,8,36.67590885162251,False,warm,E2020,3080156,207.1323660230196,11103.00906837186,0.018655516243165006,34.45483870967742,28.825806451612902,2021-08-01,2021-08,24.085216205837174
Nevada,2021-09-01,30719.0,594.0,640.0,30,30,9,36.67590885162251,False,warm,E2021,3080156,192.84737526281137,9973.196162791755,0.01933656694553859,30.726666666666667,28.825806451612902,2021-09-01,2021-09,24.085216205837174
Nevada,2021-10-01,16897.0,405.0,480.0,31,31,10,36.67590885162251,False,transition,E2021,3080156,131.48684677009865,5485.761110800881,0.02396875184944073,19.37741935483871,28.825806451612902,2021-10-01,2021-10,24.085216205837174
New Hampshire,2020-04-01,1789.0,157.0,69.0,30,30,4,42.919692985787975,False,transition,E2019,1359711,115.46571293458683,1315.720767133604,0.08775852431525992,5.819999999999999,29.461290322580645,2020-04-01,2020-04,12.582809847198641
New Hampshire,2020-05-01,2505.0,140.0,173.0,31,31,5,42.919692985787975,False,warm,E2019,1359711,102.96305612001373,1842.3032541473888,0.05588822355289421,13.36774193548387,29.461290322580645,2020-05-01,2020-05,12.582809847198641
New Hampshire,2020-06-01,1131.0,61.0,126.0,30,30,6,42.919692985787975,False,warm,E2019,1359711,44.8624744522917,831.7944033695395,0.053934571175950484,20.626666666666665,29.461290322580645,2020-06-01,2020-06,12.582809847198641
New Hampshire,2020-07-01,801.0,28.0,44.0,31,31,7,42.919692985787975,False,warm,E2019,1359711,20.59261122400275,589.0957710866501,0.03495630461922597,23.541935483870965,29.461290322580645,2020-07-01,2020-07,12.582809847198641
New Hampshire,2020-08-01,692.0,10.0,17.0,31,31,8,42.919692985787975,False,warm,E2019,1359711,7.35450400857241,508.93167739321075,0.014450867052023121,22.68064516129032,29.461290322580645,2020-08-01,2020-08,12.582809847198641
New Hampshire,2020-09-01,991.0,31.0,7.0,30,30,9,42.919692985787975,False,warm,E2020,1359711,22.79896242657447,728.8313472495258,0.03128153380423814,17.89333333333333,29.461290322580645,2020-09-01,2020-09,12.582809847198641
New Hampshire,2020-10-01,2818.0,39.0,44.0,31,31,10,42.919692985787975,False,transition,E2020,1359711,28.6825656334324,2072.499229615705,0.013839602555003548,11.258064516129032,29.461290322580645,2020-10-01,2020-10,12.582809847198641
New Hampshire,2020-11-01,9949.0,148.0,43.0,30,30,11,42.919692985787975,False,cold,E2020,1359711,108.84665932687166,7316.996038128691,0.014875866921298622,6.989999999999999,29.461290322580645,2020-11-01,2020-11,12.582809847198641
New Hampshire,2020-12-01,23849.0,306.0,233.0,31,31,12,42.919692985787975,False,cold,E2020,1359711,225.04782266231575,17539.75661004434,0.01283072665520567,0.2774193548387097,29.461290322580645,2020-12-01,2020-12,12.582809847198641
New Hampshire,2021-01-01,21067.0,192.0,298.0,31,31,1,42.919692985787975,False,cold,E2020,1359711,141.20647696459028,15493.733594859495,0.009113779845255613,-2.203225806451613,29.461290322580645,2021-01-01,2021-01,12.582809847198641
New Hampshire,2021-02-01,9475.0,63.0,113.0,28,28,2,42.919692985787975,False,cold,E2020,1359711,46.333375254006185,6968.392548122359,0.006649076517150396,-3.5749999999999997,29.461290322580645,2021-02-01,2021-02,12.582809847198641
New Hampshire,2021-03-01,8752.0,56.0,68.0,31,31,3,42.919692985787975,False,cold,E2020,1359711,41.1852224480055,6436.6619083025735,0.006398537477148081,3.1870967741935488,29.461290322580645,2021-03-01,2021-03,12.582809847198641
New Hampshire,2021-04-01,10710.0,68.0,65.0,30,30,4,42.919692985787975,False,transition,E2020,1359711,50.01062725829239,7876.673793181051,0.006349206349206349,8.013333333333334,29.461290322580645,2021-04-01,2021-04,12.582809847198641
New Hampshire,2021-05-01,3840.0,26.0,50.0,31,31,5,42.919692985787975,False,warm,E2020,1359711,19.121710422288267,2824.1295392918055,0.0067708333333333336,14.35483870967742,29.461290322580645,2021-05-01,2021-05,12.582809847198641
New Hampshire,2021-06-01,778.0,17.0,19.0,30,30,6,42.919692985787975,False,warm,E2020,1359711,12.502656814573097,572.1804118669335,0.021850899742930592,22.14,29.461290322580645,2021-06-01,2021-06,12.582809847198641
New Hampshire,2021-07-01,1153.0,13.0,15.0,31,31,7,42.919692985787975,False,warm,E2020,1359711,9.560855211144133,847.9743121883988,0.011274934952298352,20.27741935483871,29.461290322580645,2021-07-01,2021-07,12.582809847198641
New Hampshire,2021-08-01,7032.0,65.0,30.0,31,31,8,42.919692985787975,False,warm,E2020,1359711,47.80427605572066,5171.687218828119,0.009243458475540386,22.60967741935484,29.461290322580645,2021-08-01,2021-08,12.582809847198641
New Hampshire,2021-09-01,12579.0,77.0,64.0,30,30,9,42.919692985787975,False,warm,E2021,1359711,56.629680866007554,9251.230592383234,0.006121313299944352,18.416666666666668,29.461290322580645,2021-09-01,2021-09,12.582809847198641
New Hampshire,2021-10-01,12173.0,123.0,63.0,31,31,10,42.919692985787975,False,transition,E2021,1359711,90.46039930544065,8952.637729635195,0.010104329253265423,13.396774193548387,29.461290322580645,2021-10-01,2021-10,12.582809847198641
New Jersey,2020-03-01,18696.0,5952.0,366.0,31,31,3,40.418263788370275,False,cold,E2019,8882190,670.1050078865685,2104.8862949340196,0.31835686777920413,7.761290322580645,27.893548387096775,2020-03-01,2020-03,14.786776881720431
New Jersey,2020-04-01,99956.0,6649.0,8371.0,30,30,4,40.418263788370275,False,transition,E2019,8882190,748.5766460748982,11253.530942256359,0.06651926847813038,9.146666666666667,27.893548387096775,2020-04-01,2020-04,14.786776881720431
New Jersey,2020-05-01,42108.0,2179.0,4781.0,31,31,5,40.418263788370275,False,warm,E2019,8882190,245.322381079441,4740.72272716526,0.05174788638738482,14.696774193548386,27.893548387096775,2020-05-01,2020-05,14.786776881720431
New Jersey,2020-06-01,11873.0,905.0,1517.0,30,30,6,40.418263788370275,False,warm,E2019,8882190,101.88928631339793,1336.7198855237277,0.07622336393497853,22.153333333333332,27.893548387096775,2020-06-01,2020-06,14.786776881720431
New Jersey,2020-07-01,11320.0,207.0,784.0,31,31,7,40.418263788370275,False,warm,E2019,8882190,23.305063278313117,1274.4604652681378,0.018286219081272086,26.370967741935484,27.893548387096775,2020-07-01,2020-07,14.786776881720431
New Jersey,2020-08-01,11547.0,155.0,126.0,31,31,8,40.418263788370275,False,warm,E2019,8882190,17.450651247046054,1300.0172254815536,0.013423400017320517,24.229032258064517,27.893548387096775,2020-08-01,2020-08,14.786776881720431
New Jersey,2020-09-01,15161.0,176.0,177.0,30,30,9,40.418263788370275,False,warm,E2020,8882190,19.81493302890391,1706.8988616546144,0.011608732933183827,19.970000000000002,27.893548387096775,2020-09-01,2020-09,14.786776881720431
New Jersey,2020-10-01,39429.0,501.0,228.0,31,31,10,40.418263788370275,False,transition,E2020,8882190,56.405008224323055,4439.107922708251,0.012706383626264932,14.438709677419356,27.893548387096775,2020-10-01,2020-10,14.786776881720431
New Jersey,2020-11-01,117996.0,1477.0,643.0,30,30,11,40.418263788370275,False,cold,E2020,8882190,166.28781865733563,13284.561577719009,0.012517373470287129,10.013333333333332,27.893548387096775,2020-11-01,2020-11,14.786776881720431
New Jersey,2020-12-01,160941.0,2537.0,2049.0,31,31,12,40.418263788370275,False,cold,E2020,8882190,285.6277562177796,18119.517821618316,0.01576354067639694,2.774193548387097,27.893548387096775,2020-12-01,2020-12,14.786776881720431
New Jersey,2021-01-01,167802.0,2098.0,2442.0,31,31,1,40.418263788370275,False,cold,E2020,8882190,236.203008492275,18891.962455205303,0.012502830717154741,0.8548387096774194,27.893548387096775,2021-01-01,2021-01,14.786776881720431
New Jersey,2021-02-01,92527.0,1316.0,1768.0,28,28,2,40.418263788370275,False,cold,E2020,8882190,148.16165832975875,10417.138115712454,0.014222875484993569,-0.27499999999999997,27.893548387096775,2021-02-01,2021-02,14.786776881720431
New Jersey,2021-03-01,119460.0,1097.0,1309.0,31,31,3,40.418263788370275,False,cold,E2020,8882190,123.50557689038402,13449.385793368527,0.009182990122216642,6.516129032258065,27.893548387096775,2021-03-01,2021-03,14.786776881720431
New Jersey,2021-04-01,88407.0,799.0,993.0,30,30,4,40.418263788370275,False,transition,E2020,8882190,89.95529255735353,9953.288547081294,0.009037745879851143,11.17,27.893548387096775,2021-04-01,2021-04,14.786776881720431
New Jersey,2021-05-01,19109.0,307.0,658.0,31,31,5,40.418263788370275,False,warm,E2020,8882190,34.5635479538267,2151.383836643891,0.01606572819090481,16.39032258064516,27.893548387096775,2021-05-01,2021-05,14.786776881720431
New Jersey,2021-06-01,7063.0,185.0,245.0,30,30,6,40.418263788370275,False,warm,E2020,8882190,20.82819664970013,795.1867726315244,0.026192835905422623,22.720000000000002,27.893548387096775,2021-06-01,2021-06,14.786776881720431
New Jersey,2021-07-01,15958.0,188.0,145.0,31,31,7,40.418263788370275,False,warm,E2020,8882190,21.165951189965536,1796.6289845184576,0.011780924927935832,24.425806451612903,27.893548387096775,2021-07-01,2021-07,14.786776881720431
New Jersey,2021-08-01,52613.0,490.0,280.0,31,31,8,40.418263788370275,False,warm,E2020,8882190,55.166574910016564,5923.426542327962,0.009313287590519453,24.664516129032258,27.893548387096775,2021-08-01,2021-08,14.786776881720431
New Jersey,2021-09-01,62604.0,565.0,545.0,30,30,9,40.418263788370275,False,warm,E2021,8882190,63.610438416651746,7048.261746258524,0.009024982429237749,20.953333333333333,27.893548387096775,2021-09-01,2021-09,14.786776881720431
New Jersey,2021-10-01,44347.0,449.0,545.0,31,31,10,40.418263788370275,False,transition,E2021,8882190,50.550596193055995,4992.800199050009,0.01012469840124473,16.761290322580646,27.893548387096775,2021-10-01,2021-10,14.786776881720431
New Mexico,2020-04-01,3096.0,236.0,119.0,30,30,4,34.22559203172522,False,transition,E2019,2096829,112.5509042463644,1476.5152523167126,0.07622739018087855,13.876666666666667,24.07016129032258,2020-04-01,2020-04,15.984957959414666
New Mexico,2020-05-01,4278.0,175.0,233.0,31,31,5,34.22559203172522,False,warm,E2019,2096829,83.45935696234648,2040.2235947709612,0.040906965871902755,20.641935483870967,24.07016129032258,2020-05-01,2020-05,15.984957959414666
New Mexico,2020-06-01,4458.0,119.0,141.0,30,30,6,34.22559203172522,False,warm,E2019,2096829,56.752362734395604,2126.0675047893747,0.026693584567070435,23.913333333333334,24.07016129032258,2020-06-01,2020-06,15.984957959414666
New Mexico,2020-07-01,8453.0,151.0,145.0,31,31,7,34.22559203172522,False,warm,E2019,2096829,72.01350229322468,4031.3253965869417,0.017863480421152253,26.138709677419353,24.07016129032258,2020-07-01,2020-07,15.984957959414666
New Mexico,2020-08-01,4752.0,112.0,137.0,31,31,8,34.22559203172522,False,warm,E2019,2096829,53.413988455901745,2266.279224486117,0.02356902356902357,26.24516129032258,24.07016129032258,2020-08-01,2020-08,15.984957959414666
New Mexico,2020-09-01,4083.0,99.0,98.0,30,30,9,34.22559203172522,False,warm,E2020,2096829,47.21415051012743,1947.2260255843466,0.024246877296105803,19.216666666666665,24.07016129032258,2020-09-01,2020-09,15.984957959414666
New Mexico,2020-10-01,17055.0,400.0,141.0,31,31,10,34.22559203172522,False,transition,E2020,2096829,190.76424448536338,8133.710474244681,0.023453532688361183,15.096774193548388,24.07016129032258,2020-10-01,2020-10,15.984957959414666
New Mexico,2020-11-01,50605.0,830.0,550.0,30,30,11,34.22559203172522,False,cold,E2020,2096829,395.835807307129,24134.061480454533,0.016401541349669004,9.55,24.07016129032258,2020-11-01,2020-11,15.984957959414666
New Mexico,2020-12-01,45769.0,864.0,909.0,31,31,12,34.22559203172522,False,cold,E2020,2096829,412.05076808838487,21827.72176462649,0.018877406104568596,3.106451612903226,24.07016129032258,2020-12-01,2020-12,15.984957959414666
New Mexico,2021-01-01,31200.0,580.0,806.0,31,31,1,34.22559203172522,False,cold,E2020,2096829,276.6081545037769,14879.611069858343,0.01858974358974359,3.0612903225806454,24.07016129032258,2021-01-01,2021-01,15.984957959414666
